#Energy(eV)	Abs_s	Abs_p	Ref_s	Ref_p
4.22862	0.00307	0.00022388	8.59202e-05	0.0001373	
4.23862	0.00295941	0.000202866	7.6501e-05	0.000137623	
4.24862	0.00289541	0.000183925	6.86043e-05	0.000138152	
4.25863	0.00287262	0.000168967	6.22418e-05	0.000138812	
4.26863	0.00287878	0.000158254	5.74129e-05	0.000139528	
4.27863	0.00288889	0.000151131	5.39664e-05	0.000140247	
4.28863	0.00286608	0.000146311	5.14309e-05	0.00014093	
4.29863	0.00277884	0.000142059	4.90471e-05	0.000141559	
4.30863	0.0026244	0.000136768	4.61541e-05	0.000142154	
4.31863	0.00242964	0.000129844	4.25682e-05	0.000142757	
4.32863	0.00222802	0.000121909	3.85258e-05	0.000143399	
4.33863	0.00204158	0.000114038	3.43748e-05	0.000144093	
4.34863	0.00187881	0.000106995	3.03751e-05	0.000144828	
4.35863	0.00174006	0.000101063	2.66647e-05	0.000145587	
4.36863	0.00162237	9.62194e-05	2.32954e-05	0.000146358	
4.37863	0.00152204	9.23125e-05	2.02711e-05	0.000147132	
4.38863	0.00143569	8.91691e-05	1.75732e-05	0.000147906	
4.39863	0.00136056	8.66346e-05	1.5175e-05	0.000148679	
4.40863	0.00129444	8.45799e-05	1.30481e-05	0.000149446	
4.41863	0.00123567	8.29066e-05	1.11658e-05	0.00015021	
4.42863	0.00118293	8.15376e-05	9.50334e-06	0.000150971	
4.43863	0.00113521	8.04137e-05	8.03936e-06	0.000151729	
4.44863	0.0010917	7.94874e-05	6.75456e-06	0.00015248	
4.45863	0.00105179	7.87253e-05	5.63218e-06	0.000153231	
4.46863	0.00101499	7.8099e-05	4.65746e-06	0.000153981	
4.47863	0.000980873	7.75852e-05	3.81744e-06	0.000154727	
4.48863	0.000949115	7.71655e-05	3.10056e-06	0.00015547	
4.49863	0.000919444	7.68281e-05	2.49667e-06	0.000156215	
